cart_id,customer_id,created_at,updated_at,cart_total,status
CART-99939576,CUST-9427,2026-02-08T14:03:31,2026-02-08T14:30:37,2109.81,abandoned
CART-05190401,CUST-9427,2026-03-18T14:18:26,2026-03-18T14:33:39,890.8,ABANDONED
CART-39088158,CUST-8420,2025-10-07T09:00:56,2025-10-07T09:17:06,1265.55,abandoned
CART-30609281,GUEST-101616,2026-02-25T16:40:40,2026-02-25T16:44:29,753.63,converted
CART-93835804,GUEST-101616,2026-03-28T11:45:38,2026-03-28T12:01:14,1669.17,converted
CART-77588459,GUEST-101944,2025-07-03T21:06:25,2025-07-03T21:27:38,2285.38,abandoned
CART-36241236,GUEST-101944,2025-09-19T10:52:23,2025-09-19T11:10:29,1743.07,abandoned
CART-63620899,CUST-9951,2025-12-13T18:08:44,2025-12-13T18:32:12,2007.2,abandoned
CART-80430277,CUST-9951,2026-01-30T12:52:16,2026-01-30T13:05:15,0.0,emptied
CART-61362835,CUST-9951,2026-03-19T19:06:39,2026-03-19T19:25:23,2933.39,abandoned
CART-50640168,CUST-9951,2026-04-05T21:42:05,2026-04-05T22:09:46,4414.55,converted
CART-24341448,CUST-9951,2026-04-11T10:50:47,2026-04-11T11:07:02,3573.65,abandoned
CART-40295466,CUST-9296,2025-12-29T07:50:08,2025-12-29T08:22:14,5000.98,abandoned
CART-92925321,CUST-9296,2026-01-15T00:24:38,2026-01-15T01:01:09,6291.63,converted
CART-69812747,CUST-9296,2026-02-17T07:25:35,2026-02-17T07:56:22,6313.41,abandoned
CART-33920336,CUST-9296,2026-03-12T14:11:35,2026-03-12T14:31:37,663.25, abandoned 
CART-95084756,CUST-9296,2026-03-22T22:48:27,2026-03-22T23:17:21,7240.87,converted
CART-54687629,CUST-9228,2025-09-02T13:37:59,2025-09-02T14:13:14,6668.41,converted
CART-02633260,CUST-9228,2025-10-20T23:53:19,2025-10-21T00:26:55,6761.15,abandoned
CART-11703697,CUST-9228,2026-01-01T02:29:31,2026-01-01T03:06:08,8957.56, abandoned 
CART-99676878,CUST-9228,2026-01-26T18:43:02,2026-01-26T19:18:17,5643.17,converted
CART-32905325,CUST-6393,2026-01-06T20:33:29,2026-01-06T20:44:40,1896.25,abandoned
CART-21112986,CUST-6393,2026-02-17T15:09:46,2026-02-17T15:23:59,1512.8,abandoned
CART-15736684,CUST-7155,2026-02-24T13:57:11,2026-02-24T14:13:02,462.87,Converted
CART-50648418,CUST-6491,2025-11-06T15:16:07,,0.0,emptied
CART-91847515,CUST-6491,2025-11-27T19:25:54,2025-11-27T19:50:53,5972.2,  abandoned 
CART-72839589,CUST-6491,2025-12-16T09:22:30,2025-12-16T09:53:40,4722.14,abandoned
CART-96141901,CUST-6491,2026-01-10T05:28:11,2026-01-10T05:48:00,0.0,emptied
CART-26415174,CUST-6491,2026-01-27T20:09:41,2026-01-27T20:42:53,6394.26,abandoned
CART-91130799,GUEST-100766,2025-09-24T03:57:48,2025-09-24T04:12:01,1197.18,abandoned
CART-49267330,CUST-10567,2026-04-06T14:32:51,2026-04-06T14:51:04,1344.44,abandoned
CART-73515391,CUST-10567,2026-04-13T05:48:11,2026-04-13T05:54:02,1268.49,abandoned
CART-86257476,CUST-10567,2026-04-16T12:31:39,2026-04-16T12:42:53,1855.86, abandoned  
CART-35732408,GUEST-103300,2025-08-15T12:36:13,2025-08-15T12:37:29,0.0,  emptied  
CART-72628207,GUEST-103300,2025-10-12T20:49:22,2025-10-12T21:04:18,1650.17,converted
CART-87614425,GUEST-103300,2025-11-29T06:56:30,2025-11-29T07:14:32,1810.73,abandoned
CART-54093489,CUST-8387,2026-02-01T21:42:49,2026-02-01T21:52:10,0.0,emptied
CART-95874234,CUST-8387,2026-02-03T19:03:13,2026-02-03T19:18:12,991.82,abandoned
CART-12942926,GUEST-100303,2025-11-12T22:28:28,2025-11-12T22:42:38,1481.63,abandoned
CART-51974351,GUEST-100303,2026-03-18T01:18:14,2026-03-18T01:34:34,1852.19,  abandoned 
CART-69919789,GUEST-100303,2026-04-06T03:35:43,2026-04-06T03:39:08,195.89,converted
CART-76033925,GUEST-101757,2026-03-03T19:18:51,2026-03-03T19:24:49,399.79,abandoned
CART-47018311,CUST-10244,2026-02-02T10:02:41,2026-02-02T10:06:56,421.51,abandoned
CART-26800583,CUST-10244,2026-02-27T13:11:23,,0.0,emptied
CART-01490223,CUST-10244,2026-03-10T10:13:31,2026-03-10T10:22:38,410.03,abandoned
CART-14709547,CUST-7684,2025-12-29T03:23:12,2025-12-29T03:34:46,1117.73,abandoned
CART-17743853,CUST-6186,2026-03-09T04:26:33,2026-03-09T04:41:18,2726.14,converted
CART-65012042,CUST-9616,2025-08-20T16:40:21,2025-08-20T17:01:54,3627.48,abandoned
CART-53726336,CUST-9616,2025-09-17T23:36:37,2025-09-17T23:49:10,1833.95,converted
CART-35825698,CUST-9616,2025-10-03T11:34:59,2025-10-03T11:59:28,0.0,emptied
CART-28236425,CUST-10670,2025-12-20T12:51:18,2025-12-20T12:55:34,920.08,abandoned
CART-06488027,CUST-10670,2026-01-09T17:28:22,2026-01-09T17:42:27,0.0,emptied
CART-33646036,CUST-10670,2026-01-29T17:06:59,2026-01-29T17:09:38,466.78,abandoned
CART-89347086,GUEST-103792,2026-04-15T15:41:57,2026-04-15T16:02:08,1892.55,abandoned
CART-74046608,GUEST-103792,2026-04-16T09:45:28,2026-04-16T09:49:07,207.28,abandoned
CART-07983957,CUST-6422,2025-07-17T13:58:31,2025-07-17T14:18:25,2127.93,abandoned
CART-86154142,CUST-6422,2025-08-03T00:21:48,2025-08-03T00:31:13,2988.53,abandoned
CART-90290465,CUST-6422,2025-08-27T02:39:37,2025-08-27T03:05:32,2342.64,abandoned
CART-45505871,CUST-6422,2025-09-21T18:49:39,2025-09-21T19:17:44,0.0,emptied
CART-00106299,CUST-6422,2025-10-11T04:36:11,2025-10-11T05:18:34,7010.23,abandoned
CART-87706213,CUST-6422,2025-11-21T09:26:56,2025-11-21T09:48:41,3616.55,abandoned
CART-30656845,CUST-6422,2025-12-06T20:37:51,2025-12-06T21:04:14,5771.66,converted
CART-47038637,CUST-7816,2025-08-25T19:52:24,2025-08-25T20:02:03,376.41,abandoned
CART-90078044,CUST-9826,2025-08-13T13:55:17,2025-08-13T14:18:51,3146.91,abandoned
CART-15815497,CUST-9826,2025-08-25T23:30:33,2025-08-25T23:46:23,1547.52,abandoned
CART-16793723,CUST-9826,2025-09-16T06:50:17,2025-09-16T07:18:05,0.0,emptied
CART-46465335,CUST-9826,2025-11-09T12:01:22,2025-11-09T12:15:53,0.0,EMPTIED
CART-35364835,CUST-9826,2025-12-15T05:21:13,2025-12-15T05:55:55,6052.51,abandoned
CART-12705461,CUST-9826,2025-12-30T10:02:58,2025-12-30T10:27:24,3525.61,abandoned
CART-27700301,CUST-9826,2026-01-22T09:41:58,2026-01-22T10:16:59,0.0,emptied
CART-82233758,CUST-9114,2026-02-22T07:28:43,2026-02-22T07:43:02,544.86,abandoned
CART-52437756,CUST-9114,2026-03-10T03:03:43,2026-03-10T03:36:11,4818.77,abandoned
CART-22201007,CUST-9114,2026-04-14T03:41:24,2026-04-14T04:18:51,6606.44,abandoned
CART-44178779,CUST-9114,2026-04-15T11:29:01,2026-04-15T11:49:31,6105.95,abandoned
CART-82344588,CUST-9114,2026-04-16T01:24:47,2026-04-16T01:57:14,4132.42,abandoned
CART-50204613,GUEST-100555,2026-01-12T03:30:05,2026-01-12T03:39:58,2488.38,abandoned
CART-90617345,CUST-10974,2026-04-16T13:20:18,2026-04-16T13:32:43,2952.77,abandoned
CART-75279404,GUEST-103037,2025-07-31T05:43:26,2025-07-31T05:47:41,657.48,abandoned
CART-54985720,GUEST-100388,2025-07-18T22:04:09,2025-07-18T22:12:02,0.0,emptied
CART-34482033,CUST-5717,2025-12-24T06:16:05,2025-12-24T06:27:11,1163.84,abandoned
CART-13814968,CUST-5717,2026-02-07T14:03:27,2026-02-07T14:21:39,2878.94,abandoned
CART-94937801,CUST-5717,2026-03-03T04:11:21,2026-03-03T04:21:07,1072.69,abandoned
CART-67149563,CUST-5717,2026-03-13T12:25:36,2026-03-13T12:35:09,966.28,abandoned
CART-14308989,CUST-9545,2025-12-01T02:18:15,2025-12-01T02:23:19,745.94,abandoned
CART-01243385,CUST-9545,2026-03-01T23:49:52,2026-03-01T23:54:47,868.92,abandoned
CART-20837064,CUST-9545,2026-03-11T17:04:26,2026-03-11T17:10:38,268.16, abandoned 
CART-52038473,CUST-7286,2026-04-04T18:51:15,2026-04-04T19:11:46,3542.65,abandoned
CART-98659234,CUST-7286,2026-04-09T09:47:27,2026-04-09T10:26:14,5861.28,converted
CART-44190882,CUST-7286,2026-04-15T13:56:39,2026-04-15T14:08:25,0.0,emptied
CART-82967432,CUST-5397,2025-06-13T01:45:41,2025-06-13T01:54:44,506.2,abandoned
CART-52781065,CUST-5397,2025-10-24T13:33:28,2025-10-24T13:45:01,803.4,abandoned
CART-63587170,CUST-5397,2025-12-26T21:40:47,2025-12-26T21:46:14,508.68,abandoned
CART-64323629,CUST-9495,2026-04-11T12:15:42,2026-04-11T12:34:13,2289.58,abandoned
CART-03383042,CUST-9495,2026-04-12T17:39:51,2026-04-12T17:47:22,176.66,abandoned
CART-93279300,CUST-9495,2026-04-14T01:33:21,2026-04-14T01:34:37,1341.03,converted
CART-12420935,CUST-8513,2026-02-15T09:56:26,2026-02-15T10:04:43,544.13,abandoned
CART-98529014,CUST-8513,2026-04-04T00:05:16,2026-04-04T00:07:48,0.0,emptied
CART-97660057,CUST-8513,2026-04-16T06:38:33,2026-04-16T06:57:01,1518.1,converted
CART-33757666,GUEST-101383,2026-04-13T05:23:30,2026-04-13T05:40:57,1736.02,abandoned
CART-61235711,CUST-11009,2025-09-16T06:49:18,2025-09-16T07:13:09,2239.96, abandoned  
CART-00540734,CUST-11009,2025-10-06T08:33:53,2025-10-06T08:51:27,1089.48,converted
CART-60970144,CUST-11009,2026-01-01T17:56:38,2026-01-01T18:14:19,1560.69,converted
CART-84079383,CUST-11009,2026-04-14T18:06:09,2026-04-14T18:09:28,338.36,abandoned
CART-40460318,CUST-6295,2026-04-06T06:30:58,2026-04-06T06:35:17,0.0,emptied
CART-01858166,CUST-10335,2025-10-16T09:13:49,2025-10-16T09:16:47,374.9,converted
CART-49489129,CUST-10335,2026-01-18T18:03:50,2026-01-18T18:11:55,637.66,abandoned
CART-99829177,CUST-10335,2026-02-24T21:37:49,2026-02-24T21:46:09,784.33,abandoned
CART-59393401,CUST-10335,2026-03-26T17:21:50,2026-03-26T17:40:51,1195.41,abandoned
CART-16133325,CUST-9349,2026-03-23T16:45:18,2026-03-23T16:53:07,1515.89,abandoned
CART-86749012,CUST-9349,2026-04-05T07:25:01,2026-04-05T07:36:22,815.44,abandoned
CART-75237830,CUST-9349,2026-04-16T19:24:15,2026-04-16T19:46:43,910.49,abandoned
CART-85139939,CUST-7058,2026-03-16T05:28:29,2026-03-16T05:31:22,0.0,  emptied 
CART-31158879,GUEST-102145,2026-03-05T12:53:07,2026-03-05T13:06:43,1425.16,abandoned
CART-74733198,CUST-5507,2026-01-19T12:57:11,2026-01-19T13:10:42,2121.08,abandoned
CART-85593236,CUST-5507,2026-03-02T01:01:04,2026-03-02T01:02:47,151.38,abandoned
CART-32852538,CUST-5507,2026-04-07T07:08:07,2026-04-07T07:18:05,1869.03,abandoned
CART-07594592,CUST-8300,2026-01-19T09:24:14,2026-01-19T09:27:31,0.0,emptied
CART-14233056,CUST-8300,2026-02-08T04:42:29,2026-02-08T04:52:18,2168.05,converted
CART-70365901,CUST-8300,2026-02-15T14:23:57,2026-02-15T14:33:32,829.91,converted
CART-53366026,CUST-8300,2026-04-16T16:11:42,2026-04-16T16:36:18,1208.28,abandoned
CART-24437208,CUST-10199,2025-06-12T04:51:42,2025-06-12T04:55:17,165.85,abandoned
CART-57275861,CUST-10199,2025-07-28T10:58:36,2025-07-28T11:07:30,574.91,abandoned
CART-95720150,CUST-7594,2025-07-21T04:25:16,2025-07-21T04:45:05,0.0,emptied
CART-00827422,CUST-7594,2025-09-06T09:01:05,2025-09-06T09:19:09,2099.52,abandoned
CART-93485525,CUST-8798,2026-02-14T23:15:53,2026-02-14T23:20:05,307.25,Abandoned
CART-34424861,CUST-8798,2026-03-01T13:40:51,2026-03-01T13:59:17,0.0,emptied
CART-75078959,CUST-8798,2026-03-16T18:27:05,2026-03-16T18:47:05,3595.02,converted
CART-83172049,CUST-8798,2026-04-05T06:16:07,2026-04-05T06:25:07,1519.59,abandoned
CART-28221794,CUST-7050,2026-02-20T04:32:35,2026-02-20T04:35:49,2067.78,abandoned
CART-07144828,CUST-7050,2026-04-06T12:28:02,,3850.92,abandoned
CART-04917052,CUST-7050,2026-04-08T23:35:18,2026-04-08T23:50:44,1728.03,converted
CART-64784892,CUST-10740,2026-03-15T18:48:54,2026-03-15T19:02:19,716.53,abandoned
CART-91811561,CUST-7334,2026-04-06T08:11:07,2026-04-06T08:19:07,1017.97,abandoned
CART-39423549,CUST-7334,2026-04-14T12:58:16,2026-04-14T13:12:33,1654.65,converted
CART-63804893,CUST-7334,2026-04-16T03:41:56,2026-04-16T03:46:35,0.0,emptied
CART-40988559,CUST-6069,2026-02-27T22:41:03,2026-02-27T23:17:44,0.0,emptied
CART-30434056,CUST-6069,2026-03-22T14:32:37,2026-03-22T14:56:40,4297.68,abandoned
CART-53030589,CUST-6069,2026-04-13T12:10:05,2026-04-13T12:25:37,1945.26,abandoned
CART-09403318,CUST-6069,2026-04-14T08:48:37,2026-04-14T09:32:15,0.0,emptied
CART-87732991,CUST-6069,2026-04-15T09:02:08,2026-04-15T09:20:02,4311.72,abandoned
CART-11362036,CUST-6069,2026-04-16T04:12:11,2026-04-16T04:22:22,2206.79,abandoned
CART-79924875,GUEST-102279,2025-10-22T04:20:20,2025-10-22T04:24:13,307.17,abandoned
CART-32642243,CUST-8673,2026-02-01T08:14:08,2026-02-01T08:21:10,966.0,abandoned
CART-03435902,CUST-8224,2025-09-09T21:26:51,2025-09-09T21:48:18,0.0,emptied
CART-97258436,CUST-5691,2025-10-03T23:20:45,2025-10-03T23:44:08,3658.52,abandoned
CART-91757409,CUST-5691,2026-01-02T07:05:42,2026-01-02T07:22:11,2936.43,abandoned
CART-08282352,CUST-5691,2026-02-23T01:30:36,2026-02-23T01:35:48,884.5,abandoned
CART-68753854,CUST-8516,2025-07-25T23:37:33,2025-07-25T23:39:44,274.87,abandoned
CART-01542582,CUST-8516,2025-09-11T14:46:28,2025-09-11T15:02:10,781.59, abandoned  
CART-98676660,CUST-6603,2026-03-18T03:52:59,2026-03-18T03:58:30,1174.01,abandoned
CART-13986042,CUST-6603,2026-04-07T15:53:31,2026-04-07T16:05:38,1079.88,abandoned
CART-75445430,CUST-6603,2026-04-13T15:33:45,2026-04-13T15:42:57,0.0,emptied
CART-18094840,CUST-6594,2026-03-18T10:07:01,2026-03-18T10:24:51,2183.56,converted
CART-01434028,CUST-6594,2026-03-20T13:10:28,2026-03-20T13:36:28,0.0,emptied
CART-27339312,CUST-6931,2026-03-24T17:04:20,2026-03-24T17:13:15,372.86,converted
CART-69288264,CUST-5365,2026-01-01T13:25:12,2026-01-01T13:32:11,0.0,emptied
CART-93615512,CUST-5365,2026-03-17T00:31:33,2026-03-17T00:34:41,461.66,abandoned
CART-80474015,CUST-9624,2026-03-11T11:00:16,2026-03-11T11:32:03,5707.07,abandoned
CART-09788516,CUST-9624,2026-04-03T11:43:54,2026-04-03T12:14:27,5629.94,abandoned
CART-66395981,CUST-9624,2026-04-04T15:02:46,2026-04-04T15:40:24,4736.29,converted
CART-64208723,CUST-9624,2026-04-13T22:52:45,2026-04-13T23:18:35,3363.22,abandoned
CART-38549918,CUST-9624,2026-04-15T05:33:04,2026-04-15T06:09:34,4972.29,abandoned
CART-37971260,CUST-9624,2026-04-16T10:49:46,2026-04-16T11:11:48,2997.87,abandoned
CART-17191288,GUEST-102406,2025-08-23T11:10:48,2025-08-23T11:23:11,785.22,abandoned
CART-75093775,CUST-8879,2026-02-03T18:13:32,2026-02-03T18:34:25,2070.03,abandoned
CART-37254926,CUST-8879,2026-02-23T07:09:54,2026-02-23T07:33:09,2608.59,abandoned
CART-58794420,CUST-8879,2026-03-19T03:10:10,2026-03-19T03:13:52,97.15, abandoned  
CART-57461188,CUST-11030,2025-07-09T16:52:58,2025-07-09T17:03:30,803.15,abandoned
CART-35145035,CUST-7552,2026-02-11T04:02:58,2026-02-11T04:25:35,3729.49,abandoned
CART-41855614,CUST-7552,2026-04-09T06:23:56,2026-04-09T06:41:38,4119.28,abandoned
CART-55486771,CUST-7552,2026-04-15T04:37:29,2026-04-15T04:48:41,1378.13,abandoned
CART-47966643,CUST-7552,2026-04-16T12:52:44,2026-04-16T13:04:26,0.0,emptied
CART-08761754,CUST-7831,2025-07-25T10:04:43,2025-07-25T10:15:35,1223.98,abandoned
CART-92238975,CUST-7831,2026-04-01T15:24:42,2026-04-01T15:44:08,1255.49,abandoned
CART-63054542,CUST-5225,2026-03-27T16:44:38,2026-03-27T16:44:39,144.27,abandoned
CART-88975423,CUST-7164,2025-10-31T07:42:18,2025-10-31T07:54:10,933.14,converted
CART-04642587,CUST-8015,2025-11-24T16:45:11,2025-11-24T16:57:24,2456.88,abandoned
CART-03758811,CUST-7397,2025-10-03T19:39:35,2025-10-03T19:45:24,479.8,converted
CART-30780362,GUEST-102091,2025-11-26T11:18:15,2025-11-26T11:34:15,2867.83,abandoned
CART-94848931,CUST-5588,2025-11-05T01:46:41,2025-11-05T01:51:45,703.86,  abandoned 
CART-02163951,CUST-5588,2026-01-23T20:29:01,2026-01-23T20:44:31,1937.72,abandoned
CART-69012992,GUEST-100000,2026-04-06T22:32:20,2026-04-06T22:53:09,2420.86,abandoned
CART-09035005,CUST-6464,2025-10-22T11:12:16,2025-10-22T11:21:23,1796.13, abandoned 
CART-10350796,CUST-6464,2025-11-11T13:25:40,2025-11-11T13:48:34,3488.76,abandoned
CART-60465907,CUST-8489,2026-04-02T10:03:54,2026-04-02T10:23:05,1804.16,abandoned
CART-33172778,CUST-8489,2026-04-09T12:23:22,2026-04-09T12:36:54,0.0,emptied
CART-02521486,CUST-8489,2026-04-12T21:48:43,2026-04-12T21:56:59,591.68,abandoned
CART-88385179,CUST-9130,2025-05-29T19:22:56,2025-05-29T19:34:43,708.67,abandoned
CART-92518195,CUST-9130,2025-06-28T17:33:41,2025-06-28T17:43:23,0.0,emptied
CART-63293787,CUST-9130,2025-10-30T00:15:12,2025-10-30T00:18:25,1037.49,abandoned
CART-13056056,CUST-6754,2025-12-24T19:16:03,2025-12-24T19:22:06,1664.36,abandoned
CART-78528682,CUST-6754,2026-01-29T11:06:03,2026-01-29T11:10:37,0.0,emptied
CART-37827857,CUST-6754,2026-03-03T17:36:38,2026-03-03T17:49:45,1268.91,abandoned
CART-77358994,CUST-6754,2026-03-26T03:38:42,2026-03-26T03:49:58,3052.88,Abandoned
CART-47231061,GUEST-103063,2026-01-25T23:19:13,2026-01-25T23:23:03,542.06,abandoned
CART-86417277,CUST-9284,2026-04-04T10:45:32,2026-04-04T11:06:16,3001.67,abandoned
CART-51012063,CUST-9284,2026-04-05T01:58:56,2026-04-05T02:07:46,1790.88,ABANDONED
CART-00550166,CUST-9284,2026-04-13T08:05:29,2026-04-13T08:31:20,4417.82,abandoned
CART-55134582,CUST-9284,2026-04-15T21:59:41,2026-04-15T22:25:38,3470.61,abandoned
CART-04039558,GUEST-102510,2025-12-11T22:26:48,2025-12-11T22:34:01,479.08,abandoned
CART-29811739,GUEST-102393,2026-04-15T13:45:02,2026-04-15T13:54:04,569.56,abandoned
CART-05206961,GUEST-102393,2026-04-16T03:16:49,2026-04-16T03:36:04,0.0,emptied
CART-03350140,CUST-6033,2025-08-25T20:39:27,2025-08-25T20:43:52,213.72,abandoned
CART-40578332,CUST-6033,2025-11-19T05:27:21,2025-11-19T05:44:58,1342.62,abandoned
CART-22203713,CUST-6033,2026-01-13T22:19:43,2026-01-13T22:40:27,1506.88,abandoned
CART-34168371,CUST-6033,2026-03-08T03:26:55,2026-03-08T03:38:18,698.89,converted
CART-19338504,GUEST-102962,2025-07-22T01:20:48,2025-07-22T01:40:12,0.0,emptied
CART-51459194,GUEST-102962,2025-09-08T16:24:23,2025-09-08T16:32:49,1306.81,abandoned
CART-28026906,CUST-11042,2025-10-26T18:04:27,2025-10-26T18:14:12,3357.37,abandoned
CART-64230339,CUST-11042,2025-11-14T09:33:39,2025-11-14T09:55:18,3732.4,abandoned
CART-93017429,CUST-11042,2025-11-30T15:03:26,2025-11-30T15:35:19,0.0,emptied
CART-51184424,GUEST-101645,2026-04-07T20:00:52,2026-04-07T20:03:27,246.86,abandoned
CART-01525597,CUST-8995,2025-11-19T22:25:12,2025-11-19T22:40:11,1752.8,abandoned
CART-60220478,CUST-8995,2026-01-05T16:46:53,2026-01-05T16:51:55,447.11,ABANDONED
CART-12829909,CUST-8995,2026-03-17T01:18:23,2026-03-17T01:33:34,0.0,emptied
CART-79026972,CUST-8995,2026-04-06T14:32:23,2026-04-06T14:58:34,1493.24,abandoned
CART-47216613,CUST-6973,2026-04-16T22:36:58,2026-04-16T22:45:05,799.3,abandoned
CART-16591943,GUEST-100620,2025-08-31T20:27:44,2025-08-31T20:46:55,0.0,emptied
CART-30663351,GUEST-100514,2026-03-12T02:01:26,2026-03-12T02:05:06,172.14,abandoned
CART-18038879,GUEST-100354,2025-06-09T05:32:18,2025-06-09T05:41:08,502.46,abandoned
CART-60782787,GUEST-102285,2025-06-25T23:49:56,2025-06-25T23:55:07,1893.08, abandoned 
CART-54916906,GUEST-102285,2026-03-18T23:29:16,2026-03-18T23:45:24,1959.2,abandoned
CART-16094860,GUEST-103530,2025-12-18T15:43:04,2025-12-18T16:06:56,2807.86,abandoned
CART-60838006,GUEST-103530,2026-01-17T14:27:39,2026-01-17T14:32:00,772.93,abandoned
CART-45914366,GUEST-103530,2026-02-16T22:16:26,2026-02-16T22:30:27,1042.94,abandoned
CART-84525121,GUEST-102888,2025-12-13T18:23:08,2025-12-13T18:30:45,712.55,  abandoned 
CART-38957083,GUEST-102956,2025-09-25T22:07:46,2025-09-25T22:27:09,1857.35,abandoned
CART-41539535,GUEST-103541,2026-04-16T09:27:39,2026-04-16T09:37:16,0.0,  EMPTIED 
CART-10813428,CUST-8836,2026-03-21T02:32:16,2026-03-21T02:38:22,264.86,converted
CART-65946615,CUST-8836,2026-03-25T01:18:41,2026-03-25T01:28:37,362.48,abandoned
CART-43021212,CUST-9681,2025-08-05T16:10:27,2025-08-05T16:20:48,1706.61,abandoned
CART-52285603,CUST-9681,2025-11-10T23:26:04,2025-11-10T23:37:04,1613.33,abandoned
CART-90364455,CUST-11091,2025-08-21T03:27:52,2025-08-21T03:36:30,1367.54,abandoned
CART-26161899,CUST-11091,2025-09-15T18:07:34,2025-09-15T18:12:27,665.22,  abandoned 
CART-05717069,CUST-10338,2025-12-09T08:18:18,2025-12-09T08:31:12,1195.41,converted
CART-73532953,CUST-10338,2026-01-08T11:38:48,2026-01-08T11:58:40,0.0,emptied
CART-11916417,CUST-10338,2026-02-07T13:48:30,2026-02-07T13:50:22,659.55,abandoned
CART-76828683,CUST-8049,2026-02-16T14:12:42,2026-02-16T14:18:40,1141.48,abandoned
CART-53520439,CUST-5942,2026-03-23T13:59:01,2026-03-23T14:01:40,0.0,emptied
CART-69383430,CUST-6389,2026-03-14T11:10:43,2026-03-14T11:25:55,1292.97,abandoned
CART-26766255,CUST-10964,2026-04-07T21:17:13,,1029.54,abandoned
CART-26176051,CUST-10964,2026-04-16T10:05:24,2026-04-16T10:19:17,1798.82,Abandoned
CART-32654171,GUEST-101856,2026-03-20T21:50:07,,1296.28,abandoned
CART-96309295,CUST-9108,2025-07-26T22:33:23,2025-07-26T22:37:58,134.76,abandoned
CART-65763804,CUST-9108,2025-11-13T00:10:44,2025-11-13T00:18:34,0.0,emptied
CART-08227203,CUST-9058,2026-01-21T20:13:59,2026-01-21T20:20:57,466.52,abandoned
CART-62508879,CUST-9058,2026-02-12T12:57:50,2026-02-12T13:01:42,5.87,abandoned
CART-07437336,CUST-5271,2026-03-09T18:20:37,2026-03-09T18:39:48,0.0,emptied
CART-86173493,CUST-5271,2026-04-06T12:24:42,2026-04-06T12:49:22,2802.79,converted
CART-05048487,CUST-5271,2026-04-14T05:01:51,2026-04-14T05:21:01,2466.51,abandoned
CART-63526896,GUEST-101216,2026-02-22T15:43:23,2026-02-22T16:07:05,2112.43,abandoned
CART-52759655,GUEST-101216,2026-04-02T04:34:01,2026-04-02T04:40:11,196.53,abandoned
CART-22304125,GUEST-101216,2026-04-15T20:31:18,2026-04-15T20:36:12,1298.73,  abandoned  
CART-25931955,GUEST-102978,2025-10-17T13:19:30,2025-10-17T13:32:14,1166.65,abandoned
CART-48140450,GUEST-102978,2026-02-03T06:43:49,2026-02-03T06:56:19,0.0,emptied
CART-59921180,CUST-6604,2025-07-28T06:04:54,2025-07-28T06:20:21,942.72,abandoned
CART-96366583,CUST-6604,2025-12-29T07:16:07,2025-12-29T07:31:24,0.0,emptied
CART-64254055,CUST-6604,2026-02-05T03:55:43,2026-02-05T04:05:13,1613.11,abandoned
CART-61600476,CUST-10641,2026-03-24T09:59:14,2026-03-24T10:19:40,1295.32,abandoned
CART-66856206,CUST-10641,2026-04-10T06:13:51,2026-04-10T06:29:37,2325.94,abandoned
CART-95986656,CUST-10641,2026-04-13T22:56:54,2026-04-13T23:18:42,1175.83,converted
CART-92779972,CUST-10641,2026-04-16T13:10:13,2026-04-16T13:22:11,945.03,abandoned
CART-65867105,GUEST-100076,2026-03-29T11:06:33,2026-03-29T11:16:53,1749.77,abandoned
CART-96438368,GUEST-103288,2026-04-11T12:02:18,2026-04-11T12:09:21,468.84,abandoned
CART-27938345,CUST-6887,2025-07-20T04:27:31,2025-07-20T04:30:54,766.39,abandoned
CART-01162132,CUST-6887,2025-08-19T14:02:04,2025-08-19T14:05:57,377.18,abandoned
CART-61253312,CUST-6887,2025-09-18T20:06:58,2025-09-18T20:19:24,1452.25,abandoned
CART-15739568,GUEST-100431,2026-03-15T12:24:14,2026-03-15T12:39:37,2263.08,abandoned
CART-02532332,CUST-5199,2026-01-13T16:53:58,2026-01-13T16:55:22,19.32,abandoned
CART-78477898,CUST-5833,2026-01-28T04:38:01,2026-01-28T04:43:15,1303.98,abandoned
CART-91120521,CUST-5833,2026-03-16T09:32:23,2026-03-16T09:46:24,0.0,emptied
CART-21478378,CUST-5833,2026-03-30T14:20:36,2026-03-30T14:29:03,2537.88,converted
CART-57950178,CUST-5833,2026-04-02T19:27:28,2026-04-02T19:32:22,1035.67,converted
CART-52113372,CUST-5833,2026-04-15T07:46:05,2026-04-15T08:09:40,2207.36,abandoned
CART-82292307,CUST-5833,2026-04-16T17:55:06,2026-04-16T17:56:37,288.96,abandoned
CART-36417114,CUST-5998,2026-03-19T22:54:43,2026-03-19T22:59:05,590.32,abandoned
CART-35227789,CUST-5998,2026-03-24T23:15:03,2026-03-24T23:32:56,813.43,converted
CART-92443817,CUST-5602,2026-02-05T02:39:41,2026-02-05T02:50:11,2362.04,abandoned
CART-26253014,CUST-5602,2026-03-25T05:32:06,2026-03-25T05:37:53,329.07,converted
CART-22648594,CUST-9682,2025-10-09T21:41:47,2025-10-09T21:45:07,0.0,emptied
CART-28843450,GUEST-102401,2025-12-27T22:07:47,2025-12-27T22:17:57,799.27,abandoned
CART-69570717,GUEST-100578,2026-02-10T09:35:50,2026-02-10T09:57:47,1570.92,abandoned
CART-91439265,CUST-6480,2026-03-15T15:13:15,2026-03-15T15:25:01,1077.52,converted
