return_item_id,return_id,order_id,product_id,product_name,category,quantity_returned,unit_price,cost_price,refunded_amount
2010,RTN-15112946,ORD-49825030,103,Interactive Blocks,Toys,1,12.03,7.88,12.03
2011,RTN-15112946,ORD-49825030,145,Interactive Doll,Toys,4,214.72,112.35,858.88
2012,RTN-15112946,ORD-49825030,304,Classic Novel,Books,6,245.08,140.95,1470.48
2013,RTN-15112946,ORD-49825030,363,Modern Memoir,Books,2,135.74,68.93,271.48
2014,RTN-15112946,ORD-49825030,651,Cozy Chair,Home,6,11.05,6.13,66.3
2015,RTN-15112946,ORD-49825030,776,Elegant Rug,Home,5,120.84,73.04,604.2
2016,RTN-15112946,ORD-49825030,782,Elegant Chair,Home,5,233.06,162.93,1165.3
2017,RTN-15112946,ORD-49825030,1002,Classic Shirt,Clothing,1,146.97,98.11,146.97
2018,RTN-15112946,ORD-49825030,1010,Cozy Lamp,Home,5,77.66,48.6,388.3
2019,RTN-15112946,ORD-49825030,1031,Classic Guide,Books,1,96.36,54.15,96.36
2020,RTN-15112946,ORD-49825030,1100,Fun Puzzle,Toys,2,217.89,94.64,435.78
2021,RTN-15112946,ORD-49825030,1158, Colorful Car ,Toys,1,223.7,110.66,223.7
2022,RTN-54049636,ORD-39395426,959,Compact Monitor,Electronics,2,58.5,34.69,117.0
2023,RTN-54049636,ORD-39395426,993,Modern Guide,Books,1,188.04,125.9,188.04
2024,RTN-54049636,ORD-39395426,1155,Comfortable Sweater,Clothing,1,179.01,94.85,179.01
2025,RTN-54049636,ORD-39395426,1273,Portable Camera,Electronics,1,234.38,125.01,234.38
2026,RTN-54049636,ORD-39395426,1283,Modern Chair,Home,2,6.26,2.87,12.52
2027,RTN-39386054,ORD-71060302,297,Classic Novel,Books,1,99.66,53.33,99.66
2028,RTN-39386054,ORD-71060302,939,Wireless Headphones,Electronics,1,227.98,141.73,227.98
2029,RTN-43389934,ORD-20077355,128,Classic Novel,Books,2,27.38,18.85,54.76
2030,RTN-43389934,ORD-20077355,571,Modern Table,Home,1,185.5,106.65,185.5
2031,RTN-43389934,ORD-20077355,634,Modern Chair,Home,3,219.98,115.87,659.94
2032,RTN-43389934,ORD-20077355,665,Fun Blocks,Toys,3,56.46,35.14,169.38
2033,RTN-43389934,ORD-20077355,805,  Educational Car  ,Toys,3,192.6,130.55,577.8
2034,RTN-43389934,ORD-20077355,868,Compact Speaker,Electronics,1,168.41,109.7,168.41
2035,RTN-54469629,ORD-29776963,750,Compact Camera,Electronics,1,60.91,30.15,60.91
2036,RTN-07714546,ORD-43052981,365,Hardcover Anthology,Books,3,81.67,33.79,245.01
2037,RTN-07714546,ORD-43052981,761,Cozy Rug,Home,4,79.38,31.75,317.52
2038,RTN-07714546,ORD-43052981,834,Stylish Shirt,Clothing,1,142.37,87.38,142.37
2039,RTN-00396213,ORD-74921001,435,Interactive Doll,Toys,2,155.96,99.11,311.92
2040,RTN-00396213,ORD-74921001,558,Classic Memoir,Books,1,128.76,76.05,128.76
2041,RTN-00396213,ORD-74921001,623,Compact Monitor,Electronics,1,39.41,24.24,39.41
2042,RTN-00396213,ORD-74921001,992,Elegant Lamp,Home,1,224.29,138.26,224.29
2043,RTN-00396213,ORD-74921001,1173,Comfortable Sweater,Clothing,1,125.26,66.35,125.26
2044,RTN-67834361,ORD-89899419,99,Modern Lamp,Home,1,111.21,56.57,111.21
2045,RTN-67834361,ORD-89899419,232,Modern Guide,Books,3,60.5,26.7,181.5
2046,RTN-67834361,ORD-89899419,252,Classic Novel,Books,5,92.49,38.87,462.45
2047,RTN-67834361,ORD-89899419,577,Elegant Lamp,Home,1,120.69,55.32,120.69
2048,RTN-67834361,ORD-89899419,591,Educational Puzzle,Toys,5,94.81,56.43,474.05
2049,RTN-67834361,ORD-89899419,1252,Cozy Lamp,Home,5,33.09,14.22,165.45
2050,RTN-18339200,ORD-97472943,386,Modern Anthology,Books,1,12.26,5.91,12.26
2051,RTN-18339200,ORD-97472943,800,Stylish Jeans,Clothing,1,141.81,80.47,141.81
2052,RTN-89199943,ORD-23295692,128,Classic Novel,Books,3,27.38,18.85,82.14
2053,RTN-89199943,ORD-23295692,400,Classic Memoir,Books,1,242.1,153.63,242.1
2054,RTN-89199943,ORD-23295692,470,Colorful Doll,Toys,1,96.11,60.06,96.11
2055,RTN-89199943,ORD-23295692,488,Stylish Sweater,Clothing,1,68.94,34.09,68.94
2056,RTN-89199943,ORD-23295692,496,Comfortable Shirt,Clothing,2,29.97,19.13,59.94
2057,RTN-89199943,ORD-23295692,765,Stylish Shirt,Clothing,3,207.96,96.95,623.88
2058,RTN-89199943,ORD-23295692,1102,Interactive Blocks,Toys,2,10.0,5.41,20.0
2059,RTN-89199943,ORD-23295692,1191,Rustic Lamp,Home,1,78.72,42.43,78.72
2060,RTN-89199943,ORD-23295692,1272,Colorful Car,Toys,1,48.41,30.52,48.41
2061,RTN-47523028,ORD-23392087,67,Colorful Puzzle,Toys,3,181.34,88.87,544.02
2062,RTN-47523028,ORD-23392087,115,Modern Novel,Books,2,206.42,107.38,412.84
2063,RTN-47523028,ORD-23392087,172,Elegant Rug,Home,1,16.11,6.62,16.11
2064,RTN-47523028,ORD-23392087,224,Elegant Chair,Home,1,245.68,104.49,245.68
2065,RTN-47523028,ORD-23392087,259,Cozy Rug,Home,3,126.57,69.52,379.71
2066,RTN-47523028,ORD-23392087,505,Modern Chair,Home,2,228.61,125.9,457.22
2067,RTN-40507248,ORD-56074100,679,Hardcover Memoir,Books,1,127.78,54.58,127.78
2068,RTN-40507248,ORD-56074100,684,Modern Memoir,Books,1,229.89,152.75,229.89
2069,RTN-40507248,ORD-56074100,767,Rustic Lamp,Home,2,49.69,24.19,99.38
2070,RTN-40507248,ORD-56074100,873,Modern Guide,Books,3,175.48,102.41,526.44
2071,RTN-83399578,ORD-23148537,216,Classic Sweater,Clothing,2,183.21,118.3,366.42
2072,RTN-83399578,ORD-23148537,569,Stylish Jeans,Clothing,3,225.42,144.64,676.26
2073,RTN-83399578,ORD-23148537,814,Elegant Rug,Home,6,188.18,123.23,1129.08
2074,RTN-83399578,ORD-23148537,851,Modern Guide,Books,5,109.75,69.46,548.75
2075,RTN-83399578,ORD-23148537,940,Hardcover Anthology,Books,6,196.72,92.63,1180.32
2076,RTN-83399578,ORD-23148537,1158,Colorful Car,Toys,4,223.7,110.66,894.8
2077,RTN-83399578,ORD-23148537,1162,Modern Lamp,Home,6,212.23,140.09,1273.38
2078,RTN-83399578,ORD-23148537,1268,Hardcover Memoir,Books,1,239.95,119.62,239.95
2079,RTN-41893013,ORD-37654161,95,Fun Doll,Toys,2,241.36,104.37,482.72
2080,RTN-41893013,ORD-37654161,606,Modern Memoir,Books,1,200.98,119.51,200.98
2081,RTN-41893013,ORD-37654161,1073,Stylish Sweater,Clothing,1,47.08,29.48,47.08
2082,RTN-70307062,ORD-62926265,957, Illustrated Anthology  ,Books,1,239.12,114.63,239.12
2083,RTN-92117989,ORD-38709342,306,Educational Puzzle,Toys,1,147.96,66.75,147.96
2084,RTN-92117989,ORD-38709342,335,Interactive Doll,Toys,2,191.66,115.78,383.32
2085,RTN-17871733,ORD-62493346,564,Classic Sweater,Clothing,1,179.62,110.07,179.62
2086,RTN-17871733,ORD-62493346,1070,Educational Doll,Toys,2,169.3,69.21,338.6
2087,RTN-17871733,ORD-62493346,1140,Hardcover Memoir,Books,2,219.72,150.16,439.44
2088,RTN-94479138,ORD-64800377,157,Modern Anthology,Books,1,168.38,112.76,168.38
2089,RTN-94479138,ORD-64800377,1170,Stylish Jacket,Clothing,4,201.38,97.65,805.52
2090,RTN-01876919,ORD-81852190,914,Fun Car,Toys,2,48.16,33.07,96.32
2091,RTN-01876919,ORD-81852190,428,Modern Table,Home,1,172.75,90.64,172.75
2092,RTN-01876919,ORD-81852190,1066,comfortable shirt,Clothing,1,174.25,110.69,174.25
2093,RTN-01876919,ORD-81852190,44,CLASSIC GUIDE,Books,1,169.08,83.57,169.08
2094,RTN-42971828,ORD-48378594,750, Compact Camera  ,Electronics,2,60.91,30.15,121.82
2095,RTN-42971828,ORD-48378594,394,Educational Doll,Toys,2,172.9,77.95,345.8
2096,RTN-42971828,ORD-48378594,25,Elegant Rug,Home,1,36.46,19.78,36.46
2097,RTN-02032508,ORD-54443619,412,Elegant Lamp,Home,3,208.67,129.18,626.01
2098,RTN-02032508,ORD-54443619,84,Durable Shirt,Clothing,1,226.69,130.4,226.69
2099,RTN-02032508,ORD-54443619,804,Modern Memoir,Books,5,207.41,103.09,1037.05
2100,RTN-32672041,ORD-54443619,15, Hardcover Guide  ,Books,2,187.52,105.33,375.04
2101,RTN-73548668,ORD-92865025,842,Durable Jeans,Clothing,2,165.78,94.4,331.56
2102,RTN-73548668,ORD-92865025,1285,Stylish Jeans,Clothing,2,85.66,35.88,171.32
2103,RTN-73548668,ORD-92865025,879,Compact Camera,Electronics,1,67.33,28.3,67.33
2104,RTN-73548668,ORD-92865025,1169,Illustrated Memoir,Books,1,84.6,52.41,84.6
2105,RTN-73548668,ORD-92865025,62,Smart Camera,Electronics,1,162.16,84.31,162.16
2106,RTN-74522742,ORD-25601946,1156,Smart Speaker,Electronics,2,244.74,134.55,489.48
2107,RTN-71325573,ORD-85221604,111,Colorful Puzzle,Toys,1,208.99,102.17,208.99
2108,RTN-71325573,ORD-85221604,463,Wireless Speaker,Electronics,1,69.24,28.52,69.24
2109,RTN-71325573,ORD-85221604,614,Rustic Lamp,Home,1,189.1,93.83,189.1
2110,RTN-71325573,ORD-85221604,717,Stylish Jacket,Clothing,1,93.14,55.56,93.14
2111,RTN-71325573,ORD-85221604,764,SMART HEADPHONES,Electronics,3,105.88,60.16,317.64
2112,RTN-71325573,ORD-85221604,1010,Cozy Lamp,Home,2,77.66,48.6,155.32
2113,RTN-71325573,ORD-85221604,1048, Colorful Car  ,Toys,5,142.02,76.55,710.1
2114,RTN-71325573,ORD-85221604,1052,INTERACTIVE CAR,Toys,4,217.74,128.12,870.96
2115,RTN-71325573,ORD-85221604,1194,Modern Novel,Books,3,86.79,37.39,260.37
2116,RTN-17258223,ORD-46062327,211,Elegant Chair,Home,3,146.06,83.55,438.18
2117,RTN-17258223,ORD-46062327,333,Smart Camera,Electronics,1,155.58,72.46,155.58
2118,RTN-17258223,ORD-46062327,336,Interactive Blocks,Toys,1,24.14,13.74,24.14
2119,RTN-17258223,ORD-46062327,703,Fun Car,Toys,1,37.8,20.53,37.8
2120,RTN-29924093,ORD-67962802,589, cozy rug ,Home,2,45.4,30.51,90.8
2121,RTN-29924093,ORD-67962802,819,Cozy Lamp,Home,1,102.64,54.43,102.64
2122,RTN-29924093,ORD-67962802,1260,Modern Memoir,Books,1,25.56,15.1,25.56
2123,RTN-55727070,ORD-89330215,764,SMART HEADPHONES,Electronics,3,105.88,60.16,317.64
2124,RTN-55727070,ORD-89330215,828,Educational Doll,Toys,1,138.87,86.81,138.87
2125,RTN-30217231,ORD-30855010,13,Cozy Lamp,Home,1,56.69,38.71,56.69
2126,RTN-30217231,ORD-30855010,660,Fun Puzzle,Toys,1,92.64,51.03,92.64
2127,RTN-30217231,ORD-30855010,831,Portable Speaker,Electronics,1,21.32,12.75,21.32
2128,RTN-30217231,ORD-30855010,1214,Modern Anthology,Books,1,159.21,75.41,159.21
2129,RTN-29978949,ORD-57771067,919,Modern Anthology,Books,1,247.62,142.34,247.62
2130,RTN-29978949,ORD-57771067,246,Hardcover Guide,Books,3,139.46,86.21,418.38
2131,RTN-29978949,ORD-57771067,363,Modern Memoir,Books,1,135.74,68.93,135.74
2132,RTN-29978949,ORD-57771067,642,Rustic Lamp,Home,1,50.81,22.97,50.81
2133,RTN-55253429,ORD-03690350,542,Stylish Jeans,Clothing,2,15.46,6.55,30.92
2134,RTN-55253429,ORD-03690350,890,  rustic rug  ,Home,1,88.33,48.14,88.33
2135,RTN-34297931,ORD-74432698,210,Illustrated Memoir,Books,1,216.13,89.19,216.13
2136,RTN-82513021,ORD-74432698,241,Educational Car,Toys,2,27.47,18.49,54.94
2137,RTN-82513021,ORD-74432698,418,Elegant Rug,Home,1,115.15,60.9,115.15
2138,RTN-82513021,ORD-74432698,601,Smart Headphones,Electronics,1,116.9,81.03,116.9
2139,RTN-82513021,ORD-74432698,869,Illustrated Novel,Books,2,31.68,22.12,63.36
2140,RTN-09281647,ORD-56100308,1242,Portable Monitor,Electronics,1,145.4,82.84,145.4
2141,RTN-47055743,ORD-53329796,277,Portable Monitor,Electronics,1,171.63,86.39,171.63
2142,RTN-47055743,ORD-53329796,90,Durable Sweater,Clothing,1,87.69,58.22,87.69
2143,RTN-66188112,ORD-90568089,783,Smart Headphones,Electronics,6,176.83,112.72,1060.98
2144,RTN-66188112,ORD-90568089,214,Elegant Table,Home,2,218.28,136.15,436.56
2145,RTN-66188112,ORD-90568089,194,Elegant Chair,Home,1,203.88,115.58,203.88
2146,RTN-72898942,ORD-37860816,972,Elegant Rug,Home,1,202.74,121.68,202.74
2147,RTN-72898942,ORD-37860816,1028,Colorful Doll,Toys,3,243.44,158.67,730.32
2148,RTN-72898942,ORD-37860816,1265,Comfortable Sweater,Clothing,1,26.98,16.45,26.98
2149,RTN-12628799,ORD-60239774,78,COZY TABLE,Home,1,155.1,95.51,155.1
2150,RTN-12628799,ORD-60239774,414,  Elegant Table ,Home,1,181.89,97.44,181.89
2151,RTN-12628799,ORD-60239774,599,Cozy Rug,Home,2,5.67,3.41,11.34
2152,RTN-12628799,ORD-60239774,640,Fun Puzzle,Toys,1,187.2,86.29,187.2
2153,RTN-67012039,ORD-25506491,529,Durable Jeans,Clothing,1,184.34,103.99,184.34
2154,RTN-67012039,ORD-25506491,679,Hardcover Memoir,Books,3,127.78,54.58,383.34
2155,RTN-67012039,ORD-25506491,696,Rustic Rug,Home,3,208.44,120.95,625.32
2156,RTN-67012039,ORD-25506491,808,Stylish Sweater,Clothing,1,10.32,6.67,10.32
2157,RTN-67012039,ORD-25506491,840,Classic Memoir,Books,3,137.85,63.69,413.55
2158,RTN-67012039,ORD-25506491,1141,Comfortable Jacket,Clothing,2,231.16,137.34,462.32
2159,RTN-28001584,ORD-29427317,114,Smart Monitor,Electronics,1,122.28,61.41,122.28
2160,RTN-28001584,ORD-29427317,559,Compact Camera,Electronics,1,124.75,66.6,124.75
2161,RTN-28001584,ORD-29427317,645,Compact Camera,Electronics,1,151.24,95.6,151.24
2162,RTN-28001584,ORD-29427317,764,Smart Headphones,Electronics,1,105.88,60.16,105.88
2163,RTN-28001584,ORD-29427317,1015,Educational Doll,Toys,1,83.51,55.9,83.51
2164,RTN-28001584,ORD-29427317,1041,Cozy Lamp,Home,1,74.74,37.77,74.74
2165,RTN-09304431,ORD-62444639,290,Wireless Camera,Electronics,1,236.62,155.99,236.62
2166,RTN-09304431,ORD-62444639,313,Durable Sweater,Clothing,1,122.55,69.63,122.55
2167,RTN-09304431,ORD-62444639,829,Rustic Lamp,Home,1,97.27,65.35,97.27
2168,RTN-09304431,ORD-62444639,1072,Fun Puzzle,Toys,3,205.8,129.44,617.4
2169,RTN-09304431,ORD-62444639,1138,Interactive Blocks,Toys,1,115.62,76.55,115.62
2170,RTN-04523854,ORD-49730450,287,Modern Rug,Home,1,88.35,39.15,88.35
2171,RTN-04523854,ORD-49730450,608,Modern Table,Home,1,49.41,25.39,49.41
2172,RTN-58784153,ORD-95543500,188,Smart Headphones,Electronics,1,21.09,10.18,21.09
2173,RTN-58784153,ORD-95543500,202,Modern Chair,Home,1,43.57,21.5,43.57
2174,RTN-58784153,ORD-95543500,975,Comfortable Jeans,Clothing,2,160.0,107.42,320.0
2175,RTN-58784153,ORD-95543500,1182,Modern Lamp,Home,1,118.84,73.22,118.84
2176,RTN-53167003,ORD-22102023,78,Cozy Table,Home,4,155.1,95.51,620.4
2177,RTN-53167003,ORD-22102023,221,Elegant Lamp,Home,3,95.34,46.35,286.02
2178,RTN-53167003,ORD-22102023,230,Interactive Blocks,Toys,3,204.23,122.75,612.69
2179,RTN-53167003,ORD-22102023,279,Compact Camera,Electronics,1,45.34,22.52,45.34
2180,RTN-53167003,ORD-22102023,411,Educational Blocks,Toys,4,249.44,135.9,997.76
2181,RTN-53167003,ORD-22102023,565,Modern Chair,Home,2,117.45,54.67,234.9
2182,RTN-53167003,ORD-22102023,664,Compact Speaker,Electronics,4,15.23,8.71,60.92
2183,RTN-53167003,ORD-22102023,822,Fun Puzzle,Toys,1,169.58,89.38,169.58
2184,RTN-53167003,ORD-22102023,916,Compact Headphones,Electronics,4,222.38,149.21,889.52
2185,RTN-99230452,ORD-76527454,1037,Cozy Lamp,Home,1,84.96,49.48,84.96
2186,RTN-38669557,ORD-70198128,987,Smart Headphones,Electronics,1,118.73,69.81,118.73
2187,RTN-38669557,ORD-70198128,472,Illustrated Memoir,Books,1,116.52,59.2,116.52
2188,RTN-36313686,ORD-34206162,566,Interactive Puzzle,Toys,1,6.8,4.76,6.8
2189,RTN-36313686,ORD-34206162,591,Educational Puzzle,Toys,2,94.81,56.43,189.62
2190,RTN-36313686,ORD-34206162,120,Classic Jacket,Clothing,1,43.48,19.66,43.48
2191,RTN-36313686,ORD-34206162,857,Educational Car,Toys,1,106.32,56.91,106.32
2192,RTN-49509284,ORD-34206162,740,Modern Anthology,Books,1,115.43,65.96,115.43
2193,RTN-49509284,ORD-34206162,958,Portable Headphones,Electronics,2,154.52,70.08,309.04
2194,RTN-98391854,ORD-51491254,232,Modern Guide,Books,1,60.5,26.7,60.5
2195,RTN-98391854,ORD-51491254,764,Smart Headphones,Electronics,1,105.88,60.16,105.88
2196,RTN-98391854,ORD-51491254,943,Classic Jacket,Clothing,1,162.35,101.74,162.35
2197,RTN-98391854,ORD-51491254,1203,Portable Monitor,Electronics,2,79.39,36.74,158.78
2198,RTN-98391854,ORD-51491254,1213,Durable Sweater,Clothing,1,75.26,33.97,75.26
2199,RTN-23265949,ORD-47012856,649,Durable Jacket,Clothing,3,33.11,16.68,99.33
2200,RTN-12724659,ORD-02101720,123,Compact Camera,Electronics,1,198.02,116.34,198.02
2201,RTN-12724659,ORD-02101720,638,  Compact Monitor ,Electronics,1,63.21,40.16,63.21
2202,RTN-01731985,ORD-38502932,1204,Smart Camera,Electronics,1,92.48,41.39,92.48
2203,RTN-01731985,ORD-38502932,492,Cozy Lamp,Home,1,27.15,17.44,27.15
2204,RTN-34890729,ORD-16353849,532,Colorful Blocks,Toys,1,77.86,33.38,77.86
2205,RTN-34890729,ORD-16353849,271,Rustic Table,Home,2,249.33,160.36,498.66
2206,RTN-98731040,ORD-71925212,357,Elegant Table,Home,1,242.11,137.32,242.11
2207,RTN-98731040,ORD-71925212,641,Classic Jeans,Clothing,2,195.16,134.52,390.32
2208,RTN-98731040,ORD-71925212,795,Cozy Lamp,Home,2,94.76,55.13,189.52
2209,RTN-22576207,ORD-62661210,485,Illustrated Novel,Books,1,230.71,154.39,230.71
2210,RTN-22576207,ORD-62661210,833,Elegant Chair,Home,1,123.74,71.66,123.74
2211,RTN-73298939,ORD-64111711,167,Classic Novel,Books,3,119.74,50.6,359.22
2212,RTN-73298939,ORD-64111711,354,Modern Lamp,Home,2,243.21,165.98,486.42
2213,RTN-73298939,ORD-64111711,542,Stylish Jeans,Clothing,1,15.46,6.55,15.46
2214,RTN-73298939,ORD-64111711,645,Compact Camera,Electronics,1,151.24,95.6,151.24
2215,RTN-73298939,ORD-64111711,655, Elegant Rug ,Home,1,136.75,83.53,136.75
2216,RTN-73298939,ORD-64111711,958,Portable Headphones,Electronics,2,154.52,70.08,309.04
2217,RTN-73298939,ORD-64111711,1066,Comfortable Shirt,Clothing,2,174.25,110.69,348.5
2218,RTN-22557480,ORD-25816821,145,  Interactive Doll  ,Toys,1,214.72,112.35,214.72
2219,RTN-22557480,ORD-25816821,242,Illustrated Memoir,Books,3,18.05,9.94,54.15
2220,RTN-22557480,ORD-25816821,497,Wireless Headphones,Electronics,1,37.03,23.96,37.03
2221,RTN-22557480,ORD-25816821,668,Interactive Puzzle,Toys,3,76.21,32.02,228.63
2222,RTN-22557480,ORD-25816821,744,Fun Car,Toys,1,29.25,13.13,29.25
2223,RTN-22557480,ORD-25816821,1087,Modern Rug,Home,1,158.95,70.0,158.95
2224,RTN-22557480,ORD-25816821,1270,Interactive Car,Toys,3,136.84,87.06,410.52
2225,RTN-65814434,ORD-06481914,126,Modern Novel,Books,3,119.83,58.86,359.49
2226,RTN-65814434,ORD-06481914,348,Wireless Monitor,Electronics,1,155.66,105.98,155.66
2227,RTN-65814434,ORD-06481914,1225, Hardcover Novel  ,Books,1,11.83,7.56,11.83
2228,RTN-65814434,ORD-06481914,216,Classic Sweater,Clothing,3,183.21,118.3,549.63
2229,RTN-04453543,ORD-59068881,232,Modern Guide,Books,1,60.5,26.7,60.5
2230,RTN-84054895,ORD-13613506,713,Interactive Puzzle,Toys,1,20.7,9.66,20.7
2231,RTN-84054895,ORD-13613506,745,Modern Novel,Books,2,115.21,57.65,230.42
2232,RTN-84054895,ORD-13613506,923,Educational Doll,Toys,3,121.34,55.39,364.02
2233,RTN-84054895,ORD-13613506,1274,Smart Camera,Electronics,2,51.92,33.48,103.84
2234,RTN-78062186,ORD-10207765,577,Elegant Lamp,Home,2,120.69,55.32,241.38
2235,RTN-78062186,ORD-10207765,811,Interactive Doll,Toys,3,184.9,114.1,554.7
2236,RTN-78062186,ORD-10207765,842,Durable Jeans,Clothing,1,165.78,94.4,165.78
2237,RTN-78062186,ORD-10207765,1228,Cozy Lamp,Home,1,116.02,80.62,116.02
2238,RTN-78062186,ORD-10207765,820,Durable Jeans,Clothing,3,124.53,74.18,373.59
2239,RTN-57206830,ORD-25412140,1171,  Portable Speaker ,Electronics,1,102.72,46.57,102.72
2240,RTN-64226436,ORD-89718244,330,Smart Monitor,Electronics,1,62.7,39.26,62.7
2241,RTN-64226436,ORD-89718244,582,Educational Car,Toys,5,197.38,125.12,986.9
2242,RTN-64226436,ORD-89718244,777,Hardcover Novel,Books,1,187.46,105.89,187.46
2243,RTN-64226436,ORD-89718244,964,Educational Puzzle,Toys,3,99.18,60.18,297.54
2244,RTN-34081226,ORD-70745512,214,Elegant Table,Home,1,218.28,136.15,218.28
2245,RTN-34081226,ORD-70745512,545,Elegant Table,Home,1,32.57,14.49,32.57
2246,RTN-34081226,ORD-70745512,787,Rustic Rug,Home,1,138.19,68.69,138.19
2247,RTN-34081226,ORD-70745512,797,Smart Monitor,Electronics,3,206.4,131.74,619.2
2248,RTN-34081226,ORD-70745512,951,Wireless Monitor,Electronics,3,28.94,12.48,86.82
2249,RTN-34081226,ORD-70745512,994,Smart Headphones,Electronics,2,29.03,18.04,58.06
2250,RTN-34081226,ORD-70745512,1096,Portable Camera,Electronics,2,126.2,87.24,252.4
2251,RTN-22910243,ORD-12455255,92,Hardcover Novel,Books,3,196.4,116.96,589.2
2252,RTN-22910243,ORD-12455255,310,Modern Memoir,Books,1,81.87,37.0,81.87
2253,RTN-22910243,ORD-12455255,542,Stylish Jeans,Clothing,1,15.46,6.55,15.46
2254,RTN-22910243,ORD-12455255,575,Classic Jacket,Clothing,4,59.45,27.76,237.8
2255,RTN-22910243,ORD-12455255,674,Modern Chair,Home,1,194.82,106.39,194.82
2256,RTN-22910243,ORD-12455255,745,Modern Novel,Books,1,115.21,57.65,115.21
2257,RTN-22910243,ORD-12455255,760,Modern Guide,Books,1,202.15,107.66,202.15
2258,RTN-22910243,ORD-12455255,919,Modern Anthology,Books,2,247.62,142.34,495.24
2259,RTN-22910243,ORD-12455255,943, Classic Jacket ,Clothing,1,162.35,101.74,162.35
2260,RTN-22910243,ORD-12455255,1250,Elegant Chair,Home,3,103.44,42.77,310.32
2261,RTN-41345089,ORD-04984438,539,Modern Guide,Books,1,140.63,91.72,140.63
2262,RTN-41345089,ORD-04984438,742,Stylish Jeans,Clothing,2,120.88,48.71,241.76
2263,RTN-18154786,ORD-66970225,104,Rustic Chair,Home,2,200.47,100.66,400.94
2264,RTN-20677850,ORD-08710594,463,Wireless Speaker,Electronics,1,69.24,28.52,69.24
2265,RTN-63549461,ORD-72854654,270,Classic Shirt,Clothing,2,54.04,23.82,108.08
2266,RTN-63549461,ORD-72854654,479,Classic Anthology,Books,1,26.16,14.05,26.16
2267,RTN-63549461,ORD-72854654,575,Classic Jacket,Clothing,2,59.45,27.76,118.9
2268,RTN-63549461,ORD-72854654,926,Rustic Lamp,Home,3,38.62,24.79,115.86
2269,RTN-63549461,ORD-72854654,932,Durable Jacket,Clothing,2,172.6,96.96,345.2
2270,RTN-63549461,ORD-72854654,983,Modern Rug,Home,2,55.51,32.86,111.02
2271,RTN-63549461,ORD-72854654,1159,Durable Jacket,Clothing,3,51.29,21.36,153.87
2272,RTN-63549461,ORD-72854654,1268,Hardcover Memoir,Books,1,239.95,119.62,239.95
2273,RTN-49285060,ORD-82865220,1286,Portable Monitor,Electronics,2,202.97,117.27,405.94
2274,RTN-36923590,ORD-85506696,1264,Cozy Rug,Home,1,148.36,82.06,148.36
2275,RTN-36923590,ORD-85506696,497,Wireless Headphones,Electronics,2,37.03,23.96,74.06
2276,RTN-36923590,ORD-85506696,1196,Interactive Doll,Toys,2,180.0,100.53,360.0
2277,RTN-36923590,ORD-85506696,602,Elegant Lamp,Home,1,204.23,135.25,204.23
2278,RTN-41944288,ORD-17963252,145,Interactive Doll,Toys,2,214.72,112.35,429.44
2279,RTN-41944288,ORD-17963252,797,Smart Monitor,Electronics,2,206.4,131.74,412.8
2280,RTN-41944288,ORD-17963252,903,Portable Headphones,Electronics,2,27.76,17.79,55.52
2281,RTN-41944288,ORD-17963252,1216,Cozy Lamp,Home,2,113.43,71.58,226.86
2282,RTN-88544409,ORD-47813373,348,Wireless Monitor,Electronics,2,155.66,105.98,311.32
2283,RTN-88544409,ORD-47813373,832,Wireless Camera,Electronics,1,217.52,129.39,217.52
2284,RTN-88544409,ORD-47813373,834,Stylish Shirt,Clothing,6,142.37,87.38,854.22
2285,RTN-88544409,ORD-47813373,1191,Rustic Lamp,Home,3,78.72,42.43,236.16
2286,RTN-88544409,ORD-47813373,489,Classic Memoir,Books,4,71.63,30.26,286.52
2287,RTN-88544409,ORD-47813373,549,Portable Camera,Electronics,1,174.18,72.25,174.18
2288,RTN-88544409,ORD-47813373,763,Cozy Lamp,Home,4,192.64,123.17,770.56
2289,RTN-88544409,ORD-47813373,13,Cozy Lamp,Home,1,56.69,38.71,56.69
2290,RTN-88544409,ORD-47813373,693,Compact Headphones,Electronics,2,38.01,21.05,76.02
2291,RTN-88544409,ORD-47813373,100,Durable Jeans,Clothing,4,184.78,127.43,739.12
2292,RTN-71231602,ORD-95160631,1045,Illustrated Memoir,Books,1,26.67,13.94,26.67
2293,RTN-84899651,ORD-67644658,382,Fun Doll,Toys,2,232.55,114.96,465.1
2294,RTN-84899651,ORD-67644658,397, Rustic Table ,Home,1,31.21,15.34,31.21
2295,RTN-84899651,ORD-67644658,541,Educational Puzzle,Toys,1,237.57,127.03,237.57
2296,RTN-84899651,ORD-67644658,572,Classic Jeans,Clothing,2,173.15,102.42,346.3
2297,RTN-84899651,ORD-67644658,657,Wireless Headphones,Electronics,2,199.58,113.25,399.16
2298,RTN-84899651,ORD-67644658,862,  cozy chair ,Home,3,183.89,126.57,551.67
2299,RTN-84899651,ORD-67644658,863,Comfortable Jeans,Clothing,2,240.31,96.38,480.62
2300,RTN-84899651,ORD-67644658,1153,Cozy Rug,Home,1,242.17,137.52,242.17
2301,RTN-82008349,ORD-95708204,153,Rustic Chair,Home,3,226.34,93.66,679.02
2302,RTN-82008349,ORD-95708204,999,Classic Jeans,Clothing,3,222.17,129.1,666.51
2303,RTN-82008349,ORD-95708204,296,Cozy Lamp,Home,2,103.14,58.9,206.28
